episode_id,overpass_utc,platform,sensor_type,collection,n_scenes,aoi_coverage,cloud_pct,hours_from_begin,hours_after_end,during_episode,window_label,scene_ids
193311_0,2024-06-24T17:11:58Z,Sentinel-2,optical,sentinel-2-l2a,11,0.6659,7.7,75.95,-156.78,True,during,S2B_15TWJ_20240624_0_L2A;S2B_15TVJ_20240624_0_L2A;S2B_15TWH_20240624_1_L2A;S2B_15TVH_20240624_0_L2A;S2B_15TUH_20240624_0_L2A;S2B_15TWH_20240624_0_L2A;S2B_15TVH_20240624_1_L2A;S2B_15TUH_20240624_1_L2A;S2B_15TWG_20240624_1_L2A;S2B_15TVG_20240624_0_L2A;S2B_15TUG_20240624_0_L2A
193311_0,2024-06-25T17:04:50Z,Landsat,optical,landsat-c2-l2,2,0.2225,24.8,99.83,-132.9,True,during,LC09_L2SP_028030_20240625_02_T1;LC09_L2SP_028031_20240625_02_T1
193311_0,2024-06-26T16:58:53Z,Landsat,optical,landsat-c2-l2,2,0.7688,0.1,123.73,-109.0,True,during,LC08_L2SP_027030_20240626_02_T1;LC08_L2SP_027031_20240626_02_T1
193311_0,2024-06-27T16:52:29Z,Landsat,optical,landsat-c2-l2,2,0.3588,40.0,147.62,-85.11,True,during,LC09_L2SP_026030_20240627_02_T1;LC09_L2SP_026031_20240627_02_T1
193311_0,2024-06-27T17:21:47Z,Sentinel-2,optical,sentinel-2-l2a,8,0.7573,93.2,148.11,-84.62,True,during,S2B_15TWJ_20240627_0_L2A;S2B_15TVJ_20240627_0_L2A;S2B_15TUJ_20240627_0_L2A;S2B_15TWH_20240627_0_L2A;S2B_15TVH_20240627_0_L2A;S2B_15TUH_20240627_0_L2A;S2B_15TVG_20240627_0_L2A;S2B_15TUG_20240627_0_L2A
193311_0,2024-06-28T16:46:32Z,Landsat,optical,landsat-c2-l2,2,0.0677,47.9,171.53,-61.21,True,during,LC08_L2SP_025030_20240628_02_T2;LC08_L2SP_025031_20240628_02_T2
193311_0,2024-06-29T17:11:58Z,Sentinel-2,optical,sentinel-2-l2a,8,0.6652,38.2,195.95,-36.78,True,during,S2A_15TWJ_20240629_0_L2A;S2A_15TVJ_20240629_0_L2A;S2A_15TWH_20240629_0_L2A;S2A_15TVH_20240629_0_L2A;S2A_15TUH_20240629_0_L2A;S2A_15TWG_20240629_0_L2A;S2A_15TVG_20240629_0_L2A;S2A_15TUG_20240629_0_L2A
193311_0,2024-07-01T00:14:22Z,Sentinel-1,radar,sentinel-1-grd,2,0.7042,,226.99,-5.74,True,during,S1A_IW_GRDH_1SDV_20240701T001357_20240701T001422_054560_06A400;S1A_IW_GRDH_1SDV_20240701T001422_20240701T001447_054560_06A400
193311_0,2024-07-02T17:21:47Z,Sentinel-2,optical,sentinel-2-l2a,8,0.7582,99.9,268.11,35.38,False,post,S2A_15TWJ_20240702_0_L2A;S2A_15TVJ_20240702_0_L2A;S2A_15TUJ_20240702_0_L2A;S2A_15TWH_20240702_0_L2A;S2A_15TVH_20240702_0_L2A;S2A_15TUH_20240702_0_L2A;S2A_15TVG_20240702_0_L2A;S2A_15TUG_20240702_0_L2A
193311_0,2024-07-02T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,0.0094,,274.72,41.98,False,post,S1A_IW_GRDH_1SDV_20240702T235746_20240702T235819_054589_06A502
193311_1,2024-06-24T17:11:58Z,Sentinel-2,optical,sentinel-2-l2a,3,1.0,3.4,0.2,-77.55,True,during,S2B_15TWH_20240624_1_L2A;S2B_15TWH_20240624_0_L2A;S2B_15TWG_20240624_1_L2A
193311_1,2024-06-27T16:52:29Z,Landsat,optical,landsat-c2-l2,2,1.0,40.0,71.87,-5.88,True,during,LC09_L2SP_026030_20240627_02_T1;LC09_L2SP_026031_20240627_02_T1
193311_1,2024-06-28T16:46:32Z,Landsat,optical,landsat-c2-l2,2,0.5721,47.9,95.78,18.03,False,post,LC08_L2SP_025030_20240628_02_T2;LC08_L2SP_025031_20240628_02_T2
193311_1,2024-06-29T17:11:59Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,12.1,120.2,42.45,False,post,S2A_15TWH_20240629_0_L2A;S2A_15TWG_20240629_0_L2A
193340_0,2024-06-20T16:46:20Z,Landsat,optical,landsat-c2-l2,2,1.0,83.4,-46.08,-54.39,False,pre,LC09_L2SP_025030_20240620_02_T2;LC09_L2SP_025031_20240620_02_T1
193340_0,2024-06-20T23:58:04Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,-38.88,-47.2,False,pre,S1A_IW_GRDH_1SDV_20240620T235747_20240620T235820_054414_069EEB
193340_0,2024-06-21T17:01:51Z,Sentinel-2,optical,sentinel-2-l2a,3,0.6645,43.5,-21.82,-30.14,False,pre,S2B_15TXJ_20240621_0_L2A;S2B_15TXH_20240621_0_L2A;S2B_15TWH_20240621_0_L2A
193340_0,2024-06-24T17:11:43Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,39.7,50.35,42.03,False,post,S2B_15TXJ_20240624_0_L2A;S2B_15TWJ_20240624_0_L2A;S2B_15TXH_20240624_0_L2A;S2B_15TWH_20240624_1_L2A
193360_0,2024-06-20T16:46:20Z,Landsat,optical,landsat-c2-l2,2,0.5476,83.4,-38.23,-253.21,False,pre,LC09_L2SP_025030_20240620_02_T2;LC09_L2SP_025031_20240620_02_T1
193360_0,2024-06-20T23:58:04Z,Sentinel-1,radar,sentinel-1-grd,1,0.6353,,-31.03,-246.02,False,pre,S1A_IW_GRDH_1SDV_20240620T235747_20240620T235820_054414_069EEB
193360_0,2024-06-21T17:01:51Z,Sentinel-2,optical,sentinel-2-l2a,3,0.3681,43.5,-13.97,-228.95,False,pre,S2B_15TXJ_20240621_0_L2A;S2B_15TXH_20240621_0_L2A;S2B_15TWH_20240621_0_L2A
193360_0,2024-06-22T17:21:41Z,Sentinel-2,optical,sentinel-2-l2a,4,0.0303,61.4,10.36,-204.62,True,during,S2A_15TWJ_20240622_0_L2A;S2A_15TVJ_20240622_0_L2A;S2A_15TWH_20240622_0_L2A;S2A_15TVH_20240622_0_L2A
193360_0,2024-06-24T17:11:49Z,Sentinel-2,optical,sentinel-2-l2a,8,1.0,19.9,58.2,-156.79,True,during,S2B_15TXJ_20240624_0_L2A;S2B_15TWJ_20240624_0_L2A;S2B_15TVJ_20240624_0_L2A;S2B_15TXH_20240624_0_L2A;S2B_15TWH_20240624_1_L2A;S2B_15TVH_20240624_0_L2A;S2B_15TWH_20240624_0_L2A;S2B_15TVH_20240624_1_L2A
193360_0,2024-06-26T16:58:41Z,Landsat,optical,landsat-c2-l2,1,0.0973,0.1,105.98,-109.01,True,during,LC08_L2SP_027030_20240626_02_T1
193360_0,2024-06-26T17:01:52Z,Sentinel-2,optical,sentinel-2-l2a,3,0.3689,0.4,106.03,-108.95,True,during,S2A_15TXJ_20240626_0_L2A;S2A_15TXH_20240626_0_L2A;S2A_15TWH_20240626_0_L2A
193360_0,2024-06-27T16:52:29Z,Landsat,optical,landsat-c2-l2,2,0.8559,40.0,129.87,-85.11,True,during,LC09_L2SP_026030_20240627_02_T1;LC09_L2SP_026031_20240627_02_T1
193360_0,2024-06-27T17:21:40Z,Sentinel-2,optical,sentinel-2-l2a,4,0.0296,91.0,130.36,-84.62,True,during,S2B_15TWJ_20240627_0_L2A;S2B_15TVJ_20240627_0_L2A;S2B_15TWH_20240627_0_L2A;S2B_15TVH_20240627_0_L2A
193360_0,2024-06-28T16:46:32Z,Landsat,optical,landsat-c2-l2,2,0.5365,47.9,153.78,-61.21,True,during,LC08_L2SP_025030_20240628_02_T2;LC08_L2SP_025031_20240628_02_T2
193360_0,2024-06-29T17:11:44Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,36.6,178.2,-36.79,True,during,S2A_15TXJ_20240629_0_L2A;S2A_15TWJ_20240629_0_L2A;S2A_15TVJ_20240629_0_L2A;S2A_15TXH_20240629_0_L2A;S2A_15TWH_20240629_0_L2A;S2A_15TVH_20240629_0_L2A
193360_0,2024-07-01T17:01:53Z,Sentinel-2,optical,sentinel-2-l2a,3,0.3697,89.8,226.03,11.05,False,post,S2B_15TXJ_20240701_0_L2A;S2B_15TXH_20240701_0_L2A;S2B_15TWH_20240701_0_L2A
193360_0,2024-07-02T17:21:40Z,Sentinel-2,optical,sentinel-2-l2a,4,0.0325,100.0,250.36,35.38,False,post,S2A_15TWJ_20240702_0_L2A;S2A_15TVJ_20240702_0_L2A;S2A_15TWH_20240702_0_L2A;S2A_15TVH_20240702_0_L2A
193360_0,2024-07-02T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,0.635,,256.97,41.98,False,post,S1A_IW_GRDH_1SDV_20240702T235746_20240702T235819_054589_06A502
193362_0,2024-06-24T17:11:48Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,34.8,-42.8,-156.79,False,pre,S2B_15TXH_20240624_0_L2A
193362_0,2024-06-26T17:01:52Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,0.0,5.03,-108.95,True,during,S2A_15TXH_20240626_0_L2A
193362_0,2024-06-27T16:52:17Z,Landsat,optical,landsat-c2-l2,1,0.4191,35.6,28.87,-85.11,True,during,LC09_L2SP_026030_20240627_02_T1
193362_0,2024-06-28T16:46:32Z,Landsat,optical,landsat-c2-l2,2,1.0,47.9,52.78,-61.21,True,during,LC08_L2SP_025030_20240628_02_T2;LC08_L2SP_025031_20240628_02_T2
193362_0,2024-06-29T17:11:48Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,26.4,77.2,-36.79,True,during,S2A_15TXH_20240629_0_L2A
193362_0,2024-07-01T17:01:53Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,99.9,125.03,11.05,False,post,S2B_15TXH_20240701_0_L2A
193362_0,2024-07-02T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,155.97,41.98,False,post,S1A_IW_GRDH_1SDV_20240702T235746_20240702T235819_054589_06A502
193362_1,2024-06-28T16:46:20Z,Landsat,optical,landsat-c2-l2,1,1.0,27.3,-42.23,-61.21,False,pre,LC08_L2SP_025030_20240628_02_T2
193362_1,2024-06-29T17:11:41Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,21.4,-17.81,-36.79,False,pre,S2A_15TXJ_20240629_0_L2A;S2A_15TXH_20240629_0_L2A
193362_1,2024-07-01T17:01:45Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9927,84.6,30.03,11.05,False,post,S2B_15TXJ_20240701_0_L2A;S2B_15TXH_20240701_0_L2A
193362_1,2024-07-02T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,60.97,41.98,False,post,S1A_IW_GRDH_1SDV_20240702T235746_20240702T235819_054589_06A502
193882_0,2024-06-20T17:31:50Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,99.8,-6.47,-20.97,False,pre,S2B_14TQP_20240620_0_L2A;S2B_14TPP_20240620_0_L2A;S2B_14TQN_20240620_0_L2A;S2B_14TPN_20240620_0_L2A
193882_0,2024-06-22T17:21:56Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,99.9,41.37,26.87,False,post,S2A_14TQP_20240622_0_L2A;S2A_14TPP_20240622_0_L2A;S2A_14TQN_20240622_0_L2A;S2A_14TPN_20240622_0_L2A
193888_0,2024-06-29T17:11:41Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,21.4,-36.81,-444.06,False,pre,S2A_15TXJ_20240629_0_L2A;S2A_15TXH_20240629_0_L2A
193888_0,2024-07-01T17:01:45Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9967,84.6,11.03,-396.22,True,during,S2B_15TXJ_20240701_0_L2A;S2B_15TXH_20240701_0_L2A
193888_0,2024-07-02T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,41.97,-365.28,True,during,S1A_IW_GRDH_1SDV_20240702T235746_20240702T235819_054589_06A502
193888_0,2024-07-04T17:11:41Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,98.5,83.19,-324.06,True,during,S2B_15TXJ_20240704_0_L2A;S2B_15TXH_20240704_0_L2A
193888_0,2024-07-05T16:52:34Z,Landsat,optical,landsat-c2-l2,1,0.5663,74.0,106.88,-300.37,True,during,LC08_L2SP_026030_20240705_02_T2
193888_0,2024-07-06T16:46:34Z,Landsat,optical,landsat-c2-l2,2,1.0,16.0,130.78,-276.47,True,during,LC09_L2SP_025030_20240706_02_T1;LC09_L2SP_025031_20240706_02_T1
193888_0,2024-07-06T17:01:45Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9962,16.0,131.03,-276.22,True,during,S2A_15TXJ_20240706_0_L2A;S2A_15TXH_20240706_0_L2A
193888_0,2024-07-09T17:11:41Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,93.6,203.19,-204.06,True,during,S2A_15TXJ_20240709_0_L2A;S2A_15TXH_20240709_0_L2A
193888_0,2024-07-11T17:01:43Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9941,37.5,251.03,-156.22,True,during,S2B_15TXJ_20240711_0_L2A;S2B_15TXH_20240711_0_L2A
193888_0,2024-07-13T16:52:39Z,Landsat,optical,landsat-c2-l2,1,0.4996,51.2,298.88,-108.37,True,during,LC09_L2SP_026030_20240713_02_T1
193888_0,2024-07-14T16:46:43Z,Landsat,optical,landsat-c2-l2,2,1.0,24.7,322.78,-84.47,True,during,LC08_L2SP_025030_20240714_02_T1;LC08_L2SP_025031_20240714_02_T1
193888_0,2024-07-14T17:11:40Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,33.9,323.19,-84.06,True,during,S2B_15TXJ_20240714_0_L2A;S2B_15TXH_20240714_0_L2A
193888_0,2024-07-14T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,329.97,-77.28,True,during,S1A_IW_GRDH_1SDV_20240714T235746_20240714T235819_054764_06AB0F
193888_0,2024-07-16T17:01:43Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9938,44.1,371.03,-36.22,True,during,S2A_15TXJ_20240716_0_L2A;S2A_15TXH_20240716_0_L2A
193888_0,2024-07-19T17:11:38Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,33.6,443.19,35.94,False,post,S2A_15TXJ_20240719_0_L2A;S2A_15TXH_20240719_0_L2A
193917_0,2024-06-12T00:22:30Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,-24.87,-26.62,False,pre,S1A_IW_GRDH_1SDV_20240612T002218_20240612T002242_054283_069A65
193917_0,2024-06-12T17:22:25Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,73.5,-7.88,-9.63,False,pre,S2A_14TQM_20240612_0_L2A;S2A_15TTG_20240612_0_L2A;S2A_15TTF_20240612_0_L2A;S2A_14TQL_20240612_0_L2A
193922_0,2024-06-22T17:22:30Z,Sentinel-2,optical,sentinel-2-l2a,9,1.0,66.7,-36.62,-204.61,False,pre,S2A_15TUG_20240622_0_L2A;S2A_14TQM_20240622_0_L2A;S2A_15TTG_20240622_0_L2A;S2A_15TUF_20240622_0_L2A;S2A_15TTF_20240622_0_L2A;S2A_14TQL_20240622_0_L2A;S2A_15TUE_20240622_0_L2A;S2A_15TTE_20240622_0_L2A;S2A_14TQK_20240622_0_L2A
193922_0,2024-06-24T17:11:14Z,Landsat,optical,landsat-c2-l2,2,0.0043,3.9,11.19,-156.8,True,during,LC08_L2SP_029030_20240624_02_T1;LC08_L2SP_029031_20240624_02_T1
193922_0,2024-06-25T17:05:02Z,Landsat,optical,landsat-c2-l2,3,1.0,19.7,35.08,-132.9,True,during,LC09_L2SP_028030_20240625_02_T1;LC09_L2SP_028031_20240625_02_T1;LC09_L2SP_028032_20240625_02_T1
193922_0,2024-06-25T17:32:17Z,Sentinel-2,optical,sentinel-2-l2a,4,0.1291,26.1,35.54,-132.45,True,during,S2A_14TQM_20240625_0_L2A;S2A_15TTG_20240625_0_L2A;S2A_15TTF_20240625_0_L2A;S2A_14TQL_20240625_0_L2A
193922_0,2024-06-26T16:59:17Z,Landsat,optical,landsat-c2-l2,2,0.5786,4.7,58.99,-109.0,True,during,LC08_L2SP_027031_20240626_02_T1;LC08_L2SP_027032_20240626_02_T1
193922_0,2024-06-27T17:22:30Z,Sentinel-2,optical,sentinel-2-l2a,9,1.0,94.8,83.38,-84.61,True,during,S2B_15TUG_20240627_0_L2A;S2B_14TQM_20240627_0_L2A;S2B_15TTG_20240627_0_L2A;S2B_15TUF_20240627_0_L2A;S2B_15TTF_20240627_0_L2A;S2B_14TQL_20240627_0_L2A;S2B_15TUE_20240627_0_L2A;S2B_15TTE_20240627_0_L2A;S2B_14TQK_20240627_0_L2A
193922_0,2024-06-30T17:32:18Z,Sentinel-2,optical,sentinel-2-l2a,4,0.125,23.3,155.54,-12.44,True,during,S2B_14TQM_20240630_0_L2A;S2B_15TTG_20240630_0_L2A;S2B_15TTF_20240630_0_L2A;S2B_14TQL_20240630_0_L2A
193922_0,2024-07-01T00:13:57Z,Sentinel-1,radar,sentinel-1-grd,2,0.9037,,162.23,-5.75,True,during,S1A_IW_GRDH_1SDV_20240701T001332_20240701T001357_054560_06A400;S1A_IW_GRDH_1SDV_20240701T001357_20240701T001422_054560_06A400
193922_0,2024-07-02T17:11:11Z,Landsat,optical,landsat-c2-l2,2,0.0038,85.1,203.19,35.2,False,post,LC09_L2SP_029030_20240702_02_T2;LC09_L2SP_029031_20240702_02_T2
193922_0,2024-07-02T17:22:29Z,Sentinel-2,optical,sentinel-2-l2a,9,1.0,81.8,203.37,35.39,False,post,S2A_15TUG_20240702_0_L2A;S2A_14TQM_20240702_0_L2A;S2A_15TTG_20240702_0_L2A;S2A_15TUF_20240702_0_L2A;S2A_15TTF_20240702_0_L2A;S2A_14TQL_20240702_0_L2A;S2A_15TUE_20240702_0_L2A;S2A_15TTE_20240702_0_L2A;S2A_14TQK_20240702_0_L2A
193924_0,2024-06-20T17:31:44Z,Sentinel-2,optical,sentinel-2-l2a,6,0.7188,99.9,-33.95,-37.97,False,pre,S2B_15TUJ_20240620_0_L2A;S2B_14TQP_20240620_0_L2A;S2B_14TPP_20240620_0_L2A;S2B_15TUH_20240620_0_L2A;S2B_14TQN_20240620_0_L2A;S2B_14TPN_20240620_0_L2A
193924_0,2024-06-22T17:21:54Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,99.9,13.88,9.87,False,post,S2A_15TUJ_20240622_0_L2A;S2A_14TQP_20240622_0_L2A;S2A_14TPP_20240622_0_L2A;S2A_15TUH_20240622_0_L2A;S2A_14TQN_20240622_0_L2A;S2A_14TPN_20240622_0_L2A
194055_0,2024-07-01T00:13:57Z,Sentinel-1,radar,sentinel-1-grd,2,0.4866,,-45.42,-52.52,False,pre,S1A_IW_GRDH_1SDV_20240701T001332_20240701T001357_054560_06A400;S1A_IW_GRDH_1SDV_20240701T001357_20240701T001422_054560_06A400
194055_0,2024-07-04T17:12:16Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,58.8,43.55,36.45,False,post,S2B_15TWG_20240704_0_L2A;S2B_15TVG_20240704_0_L2A;S2B_15TWF_20240704_0_L2A;S2B_15TVF_20240704_0_L2A
194087_0,2024-06-29T17:12:00Z,Sentinel-2,optical,sentinel-2-l2a,5,0.4785,50.0,-36.8,-373.05,False,pre,S2A_15TVJ_20240629_0_L2A;S2A_15TVH_20240629_0_L2A;S2A_15TUH_20240629_0_L2A;S2A_15TVG_20240629_0_L2A;S2A_15TUG_20240629_0_L2A
194087_0,2024-07-01T00:14:22Z,Sentinel-1,radar,sentinel-1-grd,2,0.9997,,-5.76,-342.01,False,pre,S1A_IW_GRDH_1SDV_20240701T001357_20240701T001422_054560_06A400;S1A_IW_GRDH_1SDV_20240701T001422_20240701T001447_054560_06A400
194087_0,2024-07-02T17:21:54Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,99.9,35.37,-300.88,True,during,S2A_15TVJ_20240702_0_L2A;S2A_15TUJ_20240702_0_L2A;S2A_15TVH_20240702_0_L2A;S2A_15TUH_20240702_0_L2A;S2A_15TVG_20240702_0_L2A;S2A_15TUG_20240702_0_L2A
194087_0,2024-07-03T17:05:06Z,Landsat,optical,landsat-c2-l2,2,0.3632,47.0,59.09,-277.16,True,during,LC08_L2SP_028030_20240703_02_T1;LC08_L2SP_028031_20240703_02_T1
194087_0,2024-07-04T16:58:53Z,Landsat,optical,landsat-c2-l2,2,1.0,50.9,82.98,-253.27,True,during,LC09_L2SP_027030_20240704_02_T1;LC09_L2SP_027031_20240704_02_T1
194087_0,2024-07-04T17:12:01Z,Sentinel-2,optical,sentinel-2-l2a,5,0.4784,49.4,83.2,-253.05,True,during,S2B_15TVJ_20240704_0_L2A;S2B_15TVH_20240704_0_L2A;S2B_15TUH_20240704_0_L2A;S2B_15TVG_20240704_0_L2A;S2B_15TUG_20240704_0_L2A
194087_0,2024-07-05T16:52:58Z,Landsat,optical,landsat-c2-l2,1,0.0022,81.1,106.88,-229.37,True,during,LC08_L2SP_026031_20240705_02_T2
194087_0,2024-07-07T17:21:54Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,51.8,155.37,-180.88,True,during,S2B_15TVJ_20240707_0_L2A;S2B_15TUJ_20240707_0_L2A;S2B_15TVH_20240707_0_L2A;S2B_15TUH_20240707_0_L2A;S2B_15TVG_20240707_0_L2A;S2B_15TUG_20240707_0_L2A
194087_0,2024-07-09T17:12:00Z,Sentinel-2,optical,sentinel-2-l2a,5,0.4776,74.4,203.2,-133.05,True,during,S2A_15TVJ_20240709_0_L2A;S2A_15TVH_20240709_0_L2A;S2A_15TUH_20240709_0_L2A;S2A_15TVG_20240709_0_L2A;S2A_15TUG_20240709_0_L2A
194087_0,2024-07-11T17:05:11Z,Landsat,optical,landsat-c2-l2,2,0.3388,1.7,251.09,-85.16,True,during,LC09_L2SP_028030_20240711_02_T1;LC09_L2SP_028031_20240711_02_T1
194087_0,2024-07-12T16:59:02Z,Landsat,optical,landsat-c2-l2,2,1.0,14.2,274.98,-61.27,True,during,LC08_L2SP_027030_20240712_02_T1;LC08_L2SP_027031_20240712_02_T1
194087_0,2024-07-12T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,5.9,275.36,-60.89,True,during,S2A_15TVJ_20240712_0_L2A;S2A_15TUJ_20240712_0_L2A;S2A_15TVH_20240712_0_L2A;S2A_15TUH_20240712_0_L2A;S2A_15TVG_20240712_0_L2A;S2A_15TUG_20240712_0_L2A
194087_0,2024-07-13T00:14:21Z,Sentinel-1,radar,sentinel-1-grd,2,0.9998,,282.24,-54.01,True,during,S1A_IW_GRDH_1SDV_20240713T001356_20240713T001421_054735_06AA11;S1A_IW_GRDH_1SDV_20240713T001421_20240713T001446_054735_06AA11
194087_0,2024-07-13T16:53:03Z,Landsat,optical,landsat-c2-l2,1,0.0108,27.3,298.88,-37.37,True,during,LC09_L2SP_026031_20240713_02_T1
194087_0,2024-07-14T17:12:00Z,Sentinel-2,optical,sentinel-2-l2a,5,0.4742,51.1,323.2,-13.05,True,during,S2B_15TVJ_20240714_0_L2A;S2B_15TVH_20240714_0_L2A;S2B_15TUH_20240714_0_L2A;S2B_15TVG_20240714_0_L2A;S2B_15TUG_20240714_0_L2A
194088_0,2024-07-07T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,35.2,-7.3,-13.64,False,pre,S2B_15TVH_20240707_0_L2A
194088_0,2024-07-09T17:11:56Z,Sentinel-2,optical,sentinel-2-l2a,1,1.0,75.7,40.53,34.2,False,post,S2A_15TVH_20240709_0_L2A
194192_0,2024-06-30T17:31:46Z,Sentinel-2,optical,sentinel-2-l2a,6,0.5763,4.7,-12.47,-427.47,False,pre,S2B_15TUJ_20240630_0_L2A;S2B_14TQP_20240630_0_L2A;S2B_14TPP_20240630_0_L2A;S2B_15TUH_20240630_0_L2A;S2B_14TQN_20240630_0_L2A;S2B_14TPN_20240630_0_L2A
194192_0,2024-07-01T00:14:34Z,Sentinel-1,radar,sentinel-1-grd,1,0.889,,-5.76,-420.76,False,pre,S1A_IW_GRDH_1SDV_20240701T001422_20240701T001447_054560_06A400
194192_0,2024-07-02T17:10:59Z,Landsat,optical,landsat-c2-l2,1,0.3631,100.0,35.18,-379.82,True,during,LC09_L2SP_029030_20240702_02_T2
194192_0,2024-07-02T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,100.0,35.36,-379.64,True,during,S2A_15TUJ_20240702_0_L2A;S2A_14TQP_20240702_0_L2A;S2A_14TPP_20240702_0_L2A;S2A_15TUH_20240702_0_L2A;S2A_14TQN_20240702_0_L2A;S2A_14TPN_20240702_0_L2A
194192_0,2024-07-03T17:05:06Z,Landsat,optical,landsat-c2-l2,2,1.0,47.0,59.09,-355.91,True,during,LC08_L2SP_028030_20240703_02_T1;LC08_L2SP_028031_20240703_02_T1
194192_0,2024-07-04T16:58:53Z,Landsat,optical,landsat-c2-l2,2,0.2412,50.9,82.98,-332.02,True,during,LC09_L2SP_027030_20240704_02_T1;LC09_L2SP_027031_20240704_02_T1
194192_0,2024-07-05T17:31:46Z,Sentinel-2,optical,sentinel-2-l2a,6,0.5801,52.1,107.53,-307.47,True,during,S2A_15TUJ_20240705_0_L2A;S2A_14TQP_20240705_0_L2A;S2A_14TPP_20240705_0_L2A;S2A_15TUH_20240705_0_L2A;S2A_14TQN_20240705_0_L2A;S2A_14TPN_20240705_0_L2A
194192_0,2024-07-06T00:22:29Z,Sentinel-1,radar,sentinel-1-grd,1,0.3545,,114.37,-300.63,True,during,S1A_IW_GRDH_1SDV_20240706T002217_20240706T002242_054633_06A68D
194192_0,2024-07-07T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,70.8,155.36,-259.64,True,during,S2B_15TUJ_20240707_0_L2A;S2B_14TQP_20240707_0_L2A;S2B_14TPP_20240707_0_L2A;S2B_15TUH_20240707_0_L2A;S2B_14TQN_20240707_0_L2A;S2B_14TPN_20240707_0_L2A
194192_0,2024-07-10T17:11:10Z,Landsat,optical,landsat-c2-l2,1,0.3662,0.7,227.19,-187.81,True,during,LC08_L2SP_029030_20240710_02_T1
194192_0,2024-07-10T17:31:45Z,Sentinel-2,optical,sentinel-2-l2a,6,0.5808,9.2,227.53,-187.47,True,during,S2B_15TUJ_20240710_0_L2A;S2B_14TQP_20240710_0_L2A;S2B_14TPP_20240710_0_L2A;S2B_15TUH_20240710_0_L2A;S2B_14TQN_20240710_0_L2A;S2B_14TPN_20240710_0_L2A
194192_0,2024-07-11T17:05:11Z,Landsat,optical,landsat-c2-l2,2,1.0,1.7,251.09,-163.91,True,during,LC09_L2SP_028030_20240711_02_T1;LC09_L2SP_028031_20240711_02_T1
194192_0,2024-07-12T16:59:02Z,Landsat,optical,landsat-c2-l2,2,0.2284,14.2,274.98,-140.02,True,during,LC08_L2SP_027030_20240712_02_T1;LC08_L2SP_027031_20240712_02_T1
194192_0,2024-07-12T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,3.4,275.36,-139.64,True,during,S2A_15TUJ_20240712_0_L2A;S2A_14TQP_20240712_0_L2A;S2A_14TPP_20240712_0_L2A;S2A_15TUH_20240712_0_L2A;S2A_14TQN_20240712_0_L2A;S2A_14TPN_20240712_0_L2A
194192_0,2024-07-13T00:14:34Z,Sentinel-1,radar,sentinel-1-grd,1,0.8896,,282.24,-132.76,True,during,S1A_IW_GRDH_1SDV_20240713T001421_20240713T001446_054735_06AA11
