BEGIN_YEARMONTH,BEGIN_DAY,END_YEARMONTH,END_DAY,EVENT_ID,STATE,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201006,22,201006,25,233949,IOWA,Flood,FREMONT,0,0,0,0,4.00K,0.00K,40.6,-95.65,40.6666,-95.6312
201006,13,201006,30,246879,IOWA,Flood,LYON,0,0,0,0,0.00K,0.00K,43.5007,-96.6123,43.2493,-96.5778
201006,17,201006,28,246919,IOWA,Flood,CLINTON,0,0,0,0,500.00K,0.00K,41.95,-90.9,41.73,-90.9
201006,17,201006,28,246921,IOWA,Flood,SCOTT,0,0,0,0,500.00K,0.00K,41.95,-90.9,41.73,-90.9
201006,13,201006,30,246872,IOWA,Flood,SIOUX,0,0,0,0,0.00K,0.00K,43.236,-96.4193,42.8987,-96.47
201006,13,201006,30,246874,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.9168,-96.55,42.7481,-96.6616
201006,14,201006,27,246996,IOWA,Flood,DES MOINES,0,0,0,0,250.00K,0.00K,40.81,-91.43,40.66,-91.11
201006,14,201006,27,246999,IOWA,Flood,LEE,0,0,0,0,250.00K,0.00K,40.81,-91.43,40.66,-91.11
201006,23,201006,30,246939,IOWA,Flood,CLAY,0,0,0,0,0.00K,0.00K,43.25,-95.3588,43.0089,-95.0666
201007,12,201007,12,248455,IOWA,Flash Flood,LINN,0,0,0,0,0.00K,0.00K,42.06,-91.64,42.01,-91.64
201007,12,201007,12,248456,IOWA,Flash Flood,JONES,0,0,0,0,0.00K,0.00K,42.05,-91.365,41.99,-91.365
201007,19,201007,27,251720,IOWA,Flood,LEE,0,0,0,0,250.00K,0.00K,40.61,-91.81,40.31,-91.47
201007,25,201007,31,252965,IOWA,Flood,LOUISA,0,0,0,0,125.00K,0.00K,41.54,-91.1,40.37,-91.55
201007,25,201007,31,252966,IOWA,Flood,DES MOINES,0,0,0,0,125.00K,0.00K,41.54,-91.1,40.37,-91.55
201007,25,201007,31,252967,IOWA,Flood,LEE,0,0,0,0,125.00K,0.00K,41.54,-91.1,40.37,-91.55
201007,12,201007,12,248454,IOWA,Flash Flood,BENTON,0,0,0,0,0.00K,0.00K,42.16,-92.07,41.96,-92.07
201008,11,201008,11,240059,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,25.00K,41.66,-93.44,41.6578,-93.4628
201008,10,201008,11,240074,IOWA,Flash Flood,HAMILTON,0,0,0,0,10.00K,0.00K,42.27,-93.87,42.2655,-93.869
201008,10,201008,10,239793,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.69,-93.8,41.6903,-93.7963
201007,23,201007,23,250750,IOWA,Flood,DELAWARE,0,0,0,0,100.00K,0.00K,42.457,-91.4812,42.327,-91.2812
201007,7,201007,7,234161,IOWA,Flash Flood,FAYETTE,0,0,0,0,20.00K,0.00K,42.6421,-92.0757,42.6482,-91.6328
201007,25,201007,31,252609,IOWA,Flood,SCOTT,0,0,0,0,125.00K,0.00K,41.54,-91.1,40.37,-91.55
201007,25,201007,31,252964,IOWA,Flood,MUSCATINE,0,0,0,0,125.00K,0.00K,41.54,-91.1,40.37,-91.55
201008,10,201008,12,248968,IOWA,Flood,STORY,0,0,0,0,500.00K,50.00K,42.0665,-93.6109,42.067,-93.6304
201008,10,201008,16,248956,IOWA,Flood,DALLAS,0,0,0,0,50.00K,100.00K,41.84,-94.2694,41.637,-94.0842
201008,10,201008,11,240078,IOWA,Flash Flood,WEBSTER,0,0,0,0,50.00K,0.00K,42.36,-94.15,42.3641,-94.1238
201008,10,201008,11,240079,IOWA,Flash Flood,WEBSTER,0,0,0,0,100.00K,0.00K,42.39,-94.11,42.4164,-94.1425
201008,10,201008,11,240080,IOWA,Flash Flood,WEBSTER,0,0,0,0,250.00K,0.00K,42.48,-94.21,42.4904,-94.1858
201008,10,201008,11,240081,IOWA,Flash Flood,WEBSTER,0,0,0,0,50.00K,0.00K,42.4418,-94.3036,42.4572,-94.2864
201008,10,201008,11,240082,IOWA,Flash Flood,WEBSTER,0,0,0,0,100.00K,0.00K,42.38,-94.09,42.3947,-94.1041
201008,10,201008,11,240084,IOWA,Flash Flood,CALHOUN,0,0,0,0,10.00K,0.00K,42.44,-94.86,42.4408,-94.8536
201008,10,201008,11,240085,IOWA,Flash Flood,CALHOUN,0,0,0,0,10.00K,0.00K,42.43,-94.46,42.4331,-94.45
201008,10,201008,11,240088,IOWA,Flash Flood,GREENE,0,0,0,0,25.00K,0.00K,42.2,-94.18,42.1979,-94.1904
201008,11,201008,11,240090,IOWA,Flash Flood,MARION,0,0,0,0,50.00K,0.00K,41.32,-92.92,41.3115,-92.9179
201007,5,201007,6,247909,IOWA,Flash Flood,LEE,0,0,0,0,100.00K,0.00K,40.67,-91.4,40.59,-91.4
201008,10,201008,10,239795,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,0.00K,41.69,-93.8,41.6914,-93.7924
201008,10,201008,10,239796,IOWA,Flash Flood,POLK,0,0,0,0,100.00K,0.00K,41.69,-93.79,41.6944,-93.7908
201007,9,201007,12,251691,IOWA,Flood,JONES,0,0,0,0,250.00K,0.00K,42.18,-91.3642,42.02,-91.3642
201007,20,201007,21,251717,IOWA,Flood,VAN BUREN,0,0,0,0,250.00K,0.00K,40.95,-92.2,40.8,-92.2
201007,5,201007,10,251718,IOWA,Flood,LEE,0,0,0,0,125.00K,0.00K,40.61,-91.81,40.31,-91.47
201008,10,201008,13,248958,IOWA,Flood,WEBSTER,0,0,0,0,5.00K,200.00K,42.3199,-93.9336,42.0737,-93.9072
201008,10,201008,10,239818,IOWA,Flash Flood,DALLAS,0,0,0,0,10.00K,0.00K,41.63,-93.83,41.6249,-93.825
201008,10,201008,10,239822,IOWA,Flash Flood,MAHASKA,0,0,0,0,200.00K,0.00K,41.29,-92.64,41.3676,-92.6463
201007,19,201007,19,248506,IOWA,Flash Flood,VAN BUREN,0,0,0,0,0.00K,0.00K,40.65,-91.76,40.63,-91.76
201007,30,201007,31,248568,IOWA,Flash Flood,JOHNSON,0,0,0,0,25.00K,0.00K,41.482,-91.432,41.478,-91.432
201007,8,201007,9,251697,IOWA,Flood,CLINTON,0,0,0,0,150.00K,0.00K,41.95,-90.9,41.73,-90.9
201007,8,201007,9,251698,IOWA,Flood,SCOTT,0,0,0,0,150.00K,0.00K,41.95,-90.9,41.73,-90.9
201007,28,201007,31,251702,IOWA,Flood,CLINTON,0,0,0,0,250.00K,0.00K,41.95,-90.9,41.73,-90.9
201008,11,201008,18,257286,IOWA,Flood,IOWA,0,0,0,0,250.00K,0.00K,41.8628,-92.2983,41.75,-92.2983
201008,4,201008,7,257296,IOWA,Flood,JOHNSON,0,0,0,0,75.00K,0.00K,41.55,-91.6,41.35,-91.47
201008,9,201008,17,248970,IOWA,Flood,JASPER,0,0,0,0,400.00K,500.00K,41.7305,-93.3475,41.6769,-93.1087
201007,7,201007,7,234153,IOWA,Flash Flood,FAYETTE,0,0,0,0,580.00K,0.00K,42.6532,-91.9837,42.7294,-91.981
201008,11,201008,12,240076,IOWA,Flood,HAMILTON,0,0,0,0,200.00K,50.00K,42.2745,-93.7652,42.2359,-93.7587
201008,11,201008,12,240067,IOWA,Flood,STORY,0,0,0,0,50.00M,0.00K,42.02,-93.63,42.0463,-93.6368
201007,1,201007,15,251709,IOWA,Flood,IOWA,0,0,0,0,250.00K,0.00K,41.8628,-92.2983,41.75,-92.2983
201008,4,201008,7,257297,IOWA,Flood,WASHINGTON,0,0,0,0,75.00K,0.00K,41.55,-91.6,41.35,-91.47
201008,4,201008,7,257298,IOWA,Flood,LOUISA,0,0,0,0,100.00K,0.00K,41.55,-91.6,41.35,-91.47
201008,3,201008,6,257299,IOWA,Flood,WASHINGTON,0,0,0,0,500.00K,0.00K,41.5108,-91.9465,41.45,-91.9465
201008,4,201008,7,257301,IOWA,Flood,KEOKUK,0,0,0,0,250.00K,0.00K,41.4068,-92.4116,41.2,-92.4116
201008,10,201008,16,257303,IOWA,Flood,KEOKUK,0,0,0,0,500.00K,0.00K,41.4068,-92.4116,41.2,-92.4116
201008,13,201008,24,257309,IOWA,Flood,DES MOINES,0,0,0,0,250.00K,0.00K,40.81,-91.43,40.66,-91.11
201008,13,201008,24,258904,IOWA,Flood,HENRY,0,0,0,0,500.00K,0.00K,41.3,-91.946,41.11,-91.946
201008,13,201008,24,258905,IOWA,Flood,JEFFERSON,0,0,0,0,250.00K,0.00K,41.3,-91.946,41.11,-91.946
201008,9,201008,24,248971,IOWA,Flood,MAHASKA,0,0,0,0,200.00K,250.00K,41.4888,-92.8635,41.319,-92.417
201008,9,201008,17,248961,IOWA,Flood,POLK,0,0,0,0,10.00K,50.00K,41.591,-93.5821,41.5687,-93.4725
201009,13,201009,14,254790,IOWA,Flood,WAYNE,0,0,0,0,10.00K,0.00K,40.8436,-93.1129,40.769,-93.1038
201007,31,201007,31,251710,IOWA,Flood,IOWA,0,0,0,0,0.00K,0.00K,41.8628,-92.2983,41.75,-92.2983
201007,8,201007,8,251711,IOWA,Flood,LOUISA,0,0,0,0,250.00K,0.00K,41.26,-91.37,41.07,-91.18
201008,13,201008,24,258906,IOWA,Flood,WASHINGTON,0,0,0,0,250.00K,0.00K,41.3,-91.946,41.11,-91.946
201008,9,201008,14,257314,IOWA,Flood,VAN BUREN,0,0,0,0,500.00K,0.00K,40.95,-92.2,40.8,-92.2
201008,13,201008,14,248962,IOWA,Flood,APPANOOSE,0,0,0,0,5.00K,5.00K,40.5973,-92.6614,40.8445,-92.8575
201006,12,201006,30,252420,IOWA,Flood,APPANOOSE,0,0,0,0,0.00K,20.00M,40.926,-93.063,40.5854,-93.06
201006,12,201006,30,252526,IOWA,Flood,DECATUR,0,0,0,0,0.00K,20.00M,40.926,-93.978,40.5755,-93.9805
201006,12,201006,30,252527,IOWA,Flood,EMMET,0,0,0,0,0.00K,20.00M,43.49,-94.441,43.4985,-94.8975
201006,12,201006,30,252539,IOWA,Flood,KOSSUTH,0,0,0,0,0.00K,40.00M,42.931,-93.949,43.4975,-93.9565
201006,12,201006,30,252561,IOWA,Flood,RINGGOLD,0,0,0,0,0.00K,20.00M,40.926,-94.46,40.5712,-94.4413
201007,27,201007,31,254450,IOWA,Flood,CHEROKEE,0,0,0,0,0.00K,0.00K,42.9254,-95.3475,42.9109,-95.4741
201007,5,201007,6,251712,IOWA,Flood,KEOKUK,0,0,0,0,250.00K,0.00K,41.4068,-92.4116,41.2,-92.4116
201008,9,201008,15,257316,IOWA,Flood,LEE,0,0,0,0,250.00K,0.00K,40.61,-91.81,40.31,-91.47
201008,21,201008,21,257318,IOWA,Flood,LEE,0,0,0,0,125.00K,0.00K,40.61,-91.81,40.31,-91.47
201008,9,201008,14,248972,IOWA,Flood,DALLAS,0,0,0,0,100.00K,200.00K,41.8498,-93.9994,41.7549,-93.7758
201008,14,201008,16,257280,IOWA,Flood,CLINTON,0,0,0,0,125.00K,0.00K,41.95,-90.9,41.73,-90.9
201008,14,201008,16,257282,IOWA,Flood,SCOTT,0,0,0,0,125.00K,0.00K,41.95,-90.9,41.73,-90.9
201006,12,201006,30,252525,IOWA,Flood,DAVIS,0,0,0,0,0.00K,20.00M,40.926,-92.61,40.5919,-92.6095
201008,1,201008,1,248682,IOWA,Flood,BOONE,0,0,0,0,0.00K,0.00K,42.3199,-93.9336,42.0737,-93.9072
201008,3,201008,3,246836,IOWA,Flood,POWESHIEK,0,0,0,0,25.00K,0.00K,41.58,-92.7,41.6115,-92.7174
201008,1,201008,6,248701,IOWA,Flood,POLK,0,0,0,0,100.00K,25.00K,41.591,-93.5821,41.5687,-93.4725
201008,4,201008,4,257064,IOWA,Flash Flood,JOHNSON,0,0,0,0,0.00K,0.00K,41.62,-91.94,41.52,-91.94
201008,10,201008,11,240073,IOWA,Flash Flood,HAMILTON,0,0,0,0,100.00K,0.00K,42.29,-93.79,42.2851,-93.791
201008,10,201008,11,240087,IOWA,Flash Flood,BREMER,0,0,0,0,50.00K,0.00K,42.73,-92.48,42.7304,-92.4749
201008,10,201008,11,240086,IOWA,Flash Flood,BOONE,0,0,0,0,10.00K,0.00K,42.17,-93.8,42.1724,-93.6999
201008,10,201008,11,240061,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,0.00K,42.19,-93.59,42.1902,-93.5845
201008,10,201008,10,239819,IOWA,Flash Flood,MARION,0,0,0,0,10.00K,0.00K,41.44,-93.02,41.4371,-93.0034
201008,10,201008,10,239820,IOWA,Flash Flood,MAHASKA,0,0,0,0,50.00K,0.00K,41.29,-92.54,41.2896,-92.5344
201008,10,201008,10,239823,IOWA,Flash Flood,MAHASKA,0,0,0,0,500.00K,0.00K,41.2711,-92.6508,41.274,-92.6055
201008,10,201008,10,239825,IOWA,Flash Flood,MAHASKA,0,0,0,0,250.00K,0.00K,41.22,-92.54,41.2779,-92.5317
201006,12,201006,30,252568,IOWA,Flood,TAYLOR,0,0,0,0,0.00K,20.00M,40.936,-94.913,40.576,-94.8858
201006,12,201006,30,252582,IOWA,Flood,WINNEBAGO,0,0,0,0,0.00K,20.00M,43.268,-93.468,43.4986,-93.4759
201006,12,201006,30,252583,IOWA,Flood,WORTH,0,0,0,0,0.00K,20.00M,43.4989,-93.4648,43.4984,-92.9838
201007,28,201007,31,254361,IOWA,Flood,LYON,0,0,0,0,0.00K,0.00K,43.5007,-96.6123,43.2493,-96.5778
201007,5,201007,7,251716,IOWA,Flood,VAN BUREN,0,0,0,0,250.00K,0.00K,40.95,-92.2,40.8,-92.2
201008,11,201008,12,248973,IOWA,Flood,MARSHALL,0,0,0,0,25.00K,10.00K,42.1086,-93.0539,42.1365,-93.0038
201008,11,201008,11,248948,IOWA,Flood,DALLAS,0,0,0,0,10.00K,10.00K,41.5501,-93.9584,41.5335,-93.8916
201008,10,201008,11,240075,IOWA,Flash Flood,HAMILTON,0,0,0,0,25.00K,0.00K,42.3138,-93.6509,42.226,-93.6557
201008,10,201008,11,240083,IOWA,Flash Flood,WEBSTER,0,0,0,0,25.00K,0.00K,42.27,-93.95,42.2708,-93.9336
201008,10,201008,11,240053,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.74,-93.6,41.7401,-93.6013
201008,10,201008,11,240057,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.73,-93.62,41.7343,-93.6206
201007,7,201007,7,247911,IOWA,Flash Flood,BUCHANAN,0,0,0,0,50.00K,0.00K,42.642,-92.082,42.57,-92.082
201007,7,201007,7,247913,IOWA,Flash Flood,SCOTT,0,0,0,0,0.00K,0.00K,41.61,-90.38,41.52,-90.55
201008,10,201008,11,240092,IOWA,Flash Flood,GRUNDY,0,0,0,0,25.00K,0.00K,42.53,-92.87,42.5267,-92.868
201008,12,201008,13,248974,IOWA,Flood,BUTLER,0,0,0,0,10.00K,5.00K,42.5589,-92.5583,42.5886,-92.7608
201008,13,201008,13,240800,IOWA,Flash Flood,DAVIS,0,0,0,0,25.00K,0.00K,40.87,-92.43,40.8713,-92.4301
201008,20,201008,20,242734,IOWA,Flash Flood,WAPELLO,0,0,0,0,250.00K,0.00K,41.05,-92.41,41.0783,-92.4029
201008,13,201008,13,240680,IOWA,Flash Flood,WAPELLO,0,0,0,0,100.00K,0.00K,41.02,-92.42,41.0455,-92.4175
201008,10,201008,10,239794,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.64,-93.66,41.6404,-93.6491
201008,10,201008,10,239797,IOWA,Flash Flood,POLK,0,0,0,0,75.00K,0.00K,41.52,-93.5,41.5198,-93.491
201009,13,201009,13,249967,IOWA,Flash Flood,APPANOOSE,0,0,0,0,50.00K,5.00K,40.62,-92.87,40.6286,-92.8393
201009,24,201009,30,254793,IOWA,Flood,WAPELLO,50,0,0,0,10.00K,0.00K,41.1254,-92.6374,40.9011,-92.2869
201008,3,201008,3,257048,IOWA,Flash Flood,WASHINGTON,0,0,0,0,1.00M,0.00K,41.511,-91.9448,41.4102,-91.9464
201008,13,201008,15,248952,IOWA,Flood,DALLAS,0,0,0,0,25.00K,100.00K,41.5501,-93.9584,41.5335,-93.8916
201008,10,201008,11,240093,IOWA,Flash Flood,GRUNDY,0,0,0,0,10.00K,0.00K,42.51,-92.82,42.5418,-92.7961
201008,11,201008,11,240091,IOWA,Flash Flood,MARION,0,0,0,0,10.00K,0.00K,41.3,-92.89,41.3055,-92.8901
201008,11,201008,11,240094,IOWA,Flash Flood,MONROE,0,0,0,0,10.00K,0.00K,41.05,-92.98,41.0576,-92.9861
201008,1,201008,31,248707,IOWA,Flood,MAHASKA,0,0,0,0,1.00M,500.00K,41.1019,-92.5334,41.0917,-92.5669
201008,1,201008,31,248715,IOWA,Flood,WAPELLO,0,0,0,0,2.00M,500.00K,41.1254,-92.6374,40.9011,-92.2869
201008,20,201008,20,242735,IOWA,Flash Flood,WAPELLO,0,0,0,0,100.00K,0.00K,41.08,-92.41,41.0688,-92.4122
201007,23,201007,31,254379,IOWA,Flood,SIOUX,0,0,0,0,0.00K,0.00K,43.07,-95.9196,42.9956,-96.215
201007,23,201007,31,254388,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.915,-96.05,42.8386,-96.0962
201008,9,201008,9,239719,IOWA,Flood,STORY,0,0,0,0,250.00K,0.00K,41.9,-93.53,41.9039,-93.5407
201008,8,201008,9,239720,IOWA,Flash Flood,SAC,0,0,0,0,25.00K,0.00K,42.42,-94.87,42.4244,-94.8701
201008,8,201008,8,239721,IOWA,Flash Flood,CARROLL,0,0,0,0,100.00K,0.00K,42.0571,-94.8585,42.0879,-94.8494
201008,8,201008,8,239723,IOWA,Flash Flood,CARROLL,0,0,0,0,50.00K,0.00K,42.0554,-94.7348,42.0632,-94.738
201008,8,201008,8,239725,IOWA,Flash Flood,GREENE,0,0,0,0,50.00K,0.00K,41.93,-94.2,41.9372,-94.1955
201008,8,201008,9,239764,IOWA,Flash Flood,GREENE,0,0,0,0,50.00K,0.00K,41.93,-94.2,41.9366,-94.1984
201008,9,201008,9,239768,IOWA,Flash Flood,BOONE,0,0,0,0,25.00K,0.00K,41.9815,-93.8617,41.9619,-93.8552
201008,9,201008,9,239770,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.67,-93.78,41.6781,-93.7758
201008,9,201008,9,239772,IOWA,Flash Flood,POLK,0,0,0,0,75.00K,0.00K,41.5786,-93.6938,41.5786,-93.7124
201008,9,201008,9,239774,IOWA,Flash Flood,DALLAS,0,0,0,0,25.00K,0.00K,41.68,-93.98,41.6809,-93.8377
201008,9,201008,9,239775,IOWA,Flash Flood,STORY,0,0,0,0,5.00K,0.00K,41.9962,-93.6387,42.0017,-93.6391
201008,9,201008,9,239776,IOWA,Flash Flood,POLK,0,0,0,0,500.00K,0.00K,41.5947,-93.5202,41.5803,-93.5213
201008,9,201008,9,239777,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,0.00K,41.91,-93.4,41.9096,-93.4171
201008,9,201008,9,239779,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,0.00K,42.02,-93.63,42.0243,-93.5929
201008,9,201008,9,239781,IOWA,Flash Flood,BOONE,0,0,0,0,50.00K,0.00K,42.05,-93.88,42.0417,-93.7879
201008,9,201008,9,239783,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,0.00K,41.95,-93.66,41.955,-93.6607
201008,9,201008,9,239785,IOWA,Flash Flood,STORY,0,0,0,0,75.00K,0.00K,41.9,-93.53,41.9068,-93.5293
201008,11,201008,12,240077,IOWA,Flood,WEBSTER,0,0,0,0,200.00K,0.00K,42.2739,-94.3003,42.2927,-94.3008
201008,4,201008,4,238404,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,0.00K,41.64,-93.74,41.6395,-93.7668
201008,20,201008,20,242736,IOWA,Flash Flood,WAPELLO,0,0,0,0,25.00K,0.00K,41.03,-92.4,41.0305,-92.4027
201008,20,201008,20,243035,IOWA,Flash Flood,WAPELLO,0,0,0,0,25.00K,0.00K,41.08,-92.41,41.0818,-92.3986
201008,9,201008,12,248965,IOWA,Flood,MARION,0,0,0,0,50.00K,200.00K,41.2112,-92.9318,41.2685,-92.8932
201008,9,201008,18,248953,IOWA,Flood,POLK,0,0,0,0,50.00K,50.00K,41.5658,-93.6716,41.5742,-93.6953
201008,20,201008,20,242738,IOWA,Flash Flood,WAPELLO,0,0,0,0,25.00K,0.00K,41.04,-92.44,41.0365,-92.4396
201007,1,201007,2,233958,IOWA,Flood,MONONA,0,0,0,0,2.00K,0.00K,42.02,-95.97,41.8718,-95.9409
201008,8,201008,9,239765,IOWA,Flash Flood,DALLAS,0,0,0,0,25.00K,0.00K,41.612,-93.893,41.611,-93.8813
201009,21,201009,21,251993,IOWA,Flash Flood,DECATUR,0,0,0,0,25.00K,5.00K,40.64,-93.65,40.6565,-93.6509
201008,4,201008,4,238401,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.64,-93.67,41.6408,-93.6656
201008,4,201008,4,238405,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,0.00K,41.64,-93.74,41.6583,-93.7411
201008,13,201008,13,240799,IOWA,Flash Flood,APPANOOSE,0,0,0,0,25.00K,0.00K,40.81,-92.89,40.812,-92.8865
201008,9,201008,9,239786,IOWA,Flash Flood,WAPELLO,0,0,0,0,10.00K,0.00K,41.0,-92.32,40.9997,-92.3414
201008,9,201008,9,256056,IOWA,Flash Flood,MAHASKA,0,0,0,0,10.00K,0.00K,41.184,-92.824,41.2107,-92.8268
201008,9,201008,9,259894,IOWA,Flash Flood,POLK,0,0,0,0,300.00K,0.00K,41.6043,-93.7179,41.5952,-93.7094
201008,9,201008,13,248967,IOWA,Flood,STORY,0,0,0,0,50.00K,200.00K,42.0114,-93.5866,41.7307,-93.3487
201008,9,201008,17,248954,IOWA,Flood,POLK,0,0,0,0,50.00K,10.00K,41.5586,-93.6751,41.5731,-93.6085
201008,11,201008,11,240050,IOWA,Flash Flood,POLK,4,0,1,0,100.00K,25.00K,41.6445,-93.4387,41.6608,-93.4358
201008,11,201008,11,240049,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.74,-93.6,41.7409,-93.5911
201008,10,201008,11,240055,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,25.00K,41.7845,-93.5682,41.7967,-93.5665
201008,10,201008,11,240056,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.74,-93.58,41.74,-93.5823
201008,10,201008,11,240058,IOWA,Flash Flood,POLK,0,0,0,0,25.00K,0.00K,41.73,-93.59,41.7307,-93.5912
201008,11,201008,11,240060,IOWA,Flash Flood,POLK,0,0,0,0,100.00K,0.00K,41.58,-93.62,41.6278,-93.6227
201008,10,201008,11,240062,IOWA,Flash Flood,STORY,0,0,0,0,500.00K,0.00K,42.1965,-93.6014,42.199,-93.573
201008,10,201008,11,240063,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,0.00K,42.11,-93.31,42.1115,-93.2973
201008,4,201008,4,238409,IOWA,Flash Flood,DALLAS,0,0,0,0,10.00K,0.00K,41.76,-93.9,41.7517,-93.8358
201008,20,201008,20,243038,IOWA,Flash Flood,WAPELLO,0,0,0,0,50.00K,0.00K,41.0984,-92.4247,41.0804,-92.3631
201009,23,201009,25,260017,IOWA,Flood,MITCHELL,0,0,0,0,0.00K,0.00K,43.4309,-92.7653,43.4274,-92.7715
201008,10,201008,10,257081,IOWA,Flash Flood,LEE,0,0,0,0,250.00K,0.00K,40.67,-91.4,40.59,-91.4
201009,23,201009,30,254795,IOWA,Flood,EMMET,0,0,0,0,100.00K,25.00K,43.5007,-94.9125,43.3224,-94.8385
201009,26,201009,30,254796,IOWA,Flood,PALO ALTO,0,0,0,0,15.00K,5.00K,43.2413,-94.7559,43.085,-94.7459
201009,28,201009,30,254797,IOWA,Flood,HUMBOLDT,20,0,0,0,5.00K,0.00K,42.7224,-94.2486,42.6646,-94.2317
201008,13,201008,14,257125,IOWA,Flash Flood,JEFFERSON,0,0,0,0,100.00K,0.00K,41.02,-92.0,40.98,-92.0
201008,3,201008,3,257044,IOWA,Flash Flood,IOWA,0,0,0,0,100.00K,0.00K,41.86,-92.15,41.51,-92.15
201008,10,201008,10,257073,IOWA,Flash Flood,WASHINGTON,0,0,0,0,100.00K,0.00K,41.51,-91.947,41.25,-91.947
201008,13,201008,14,257130,IOWA,Flash Flood,JACKSON,0,0,0,0,0.00K,0.00K,42.052,-90.4325,42.044,-90.4325
201008,13,201008,14,257131,IOWA,Flash Flood,HENRY,0,0,0,0,0.00K,0.00K,41.1627,-91.7185,41.1582,-91.7185
201008,13,201008,13,257114,IOWA,Flash Flood,BUCHANAN,0,0,0,0,0.00K,0.00K,42.51,-91.73,42.46,-91.73
201008,13,201008,13,257120,IOWA,Flash Flood,LEE,0,0,0,0,25.00K,0.00K,40.4012,-91.3872,40.3998,-91.3893
201009,23,201009,30,262596,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.9168,-96.55,42.7481,-96.6616
201008,13,201008,13,257122,IOWA,Flash Flood,DELAWARE,0,0,0,0,5.00K,0.00K,42.5414,-91.5333,42.4186,-91.5332
201009,19,201009,19,251235,IOWA,Flash Flood,UNION,0,0,0,0,250.00K,25.00K,41.0779,-94.5133,41.0711,-94.3863
201009,28,201009,30,260710,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,43.0507,-91.1786,43.0508,-91.1766
201009,19,201009,19,251243,IOWA,Flash Flood,RINGGOLD,0,0,0,0,10.00K,0.00K,40.68,-94.34,40.6807,-94.3321
201009,19,201009,19,255738,IOWA,Flash Flood,ADAMS,0,0,0,0,20.00K,0.00K,41.03,-94.63,40.9753,-94.6321
201007,22,201007,27,254459,IOWA,Flood,CLAY,0,0,0,0,0.00K,0.00K,43.17,-95.33,43.1411,-95.33
201008,13,201008,24,257308,IOWA,Flood,LEE,0,0,0,0,250.00K,0.00K,40.81,-91.43,40.66,-91.11
201008,20,201008,20,257166,IOWA,Flash Flood,KEOKUK,0,0,0,0,0.00K,0.00K,41.4515,-92.3559,41.3398,-92.3538
201009,25,201009,26,260709,IOWA,Flood,FLOYD,0,0,0,0,0.00K,0.00K,43.0582,-92.6641,43.0541,-92.6675
201009,21,201009,21,251902,IOWA,Flash Flood,DECATUR,0,0,0,0,10.00K,0.00K,40.62,-93.71,40.6258,-93.7426
201009,21,201009,24,254792,IOWA,Flood,WAYNE,50,0,0,0,10.00K,0.00K,40.8436,-93.1129,40.769,-93.1038
201009,24,201009,24,254794,IOWA,Flood,MARION,0,0,0,0,0.00K,0.00K,41.2112,-92.9318,41.2685,-92.8932
201010,1,201010,10,264943,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.8365,-91.101,42.8264,-91.0808
201010,1,201010,10,264942,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,43.0507,-91.1786,43.0508,-91.1766
201010,1,201010,9,264628,IOWA,Flood,DUBUQUE,0,0,0,0,0.00K,0.00K,42.5401,-90.6475,42.5215,-90.6485
201010,1,201010,11,264632,IOWA,Flood,DUBUQUE,0,0,0,0,0.00K,0.00K,42.5082,-90.6589,42.4941,-90.6588
201007,4,201007,5,229461,IOWA,Flash Flood,APPANOOSE,0,0,0,0,200.00K,0.00K,40.81,-92.9,40.8183,-92.8616
201010,23,201010,23,265790,IOWA,Flash Flood,SIOUX,0,0,0,0,0.00K,0.00K,43.209,-95.87,43.15,-95.93
